date,text,rating,translated_text
2023-03-01,"setelah update malah jadi sering error, tolong segera di perbaiki ajalah biar lebih nyaman pengguna",3,"setelah update malah jadi sering error, tolong segera di perbaiki ajalah biar lebih nyaman pengguna"
2023-03-01,Susah bgt log in pke no hp anjir kalo mau celar history log in code ga muncul. Mending lu pake email & pass aja deh anjir,2,"Sangat sulit untuk masuk dengan nomor telepon Anda, gbr. Kalau mau hapus history, kode loginnya tidak muncul. Cukup gunakan email & pass, gbr"
2023-02-26,"tolonggg ini kita g bisa nnton klau ngebuff terus. kita butuh 1080 p bukan “upto” sumpah lebih baik pkai aplikasi sebelah klau gini jelek banget ya Allah nyesel banget langganan. kesel banget aku lagi nnton ngebuff mana pas klimaksnya lagi, jadi g bisa ngikutin alurnya!!! X<",2,"tolonggg ini kita g bisa nnton klau ngebuff terus. kita butuh 1080 p bukan “upto” sumpah lebih baik pkai aplikasi sebelah klau gini jelek banget ya Allah nyesel banget langganan. kesel banget aku lagi nnton ngebuff mana pas klimaksnya lagi, jadi g bisa ngikutin alurnya!!! X<"
2023-03-01,"Sangat mengecewakan untuk aplikasi ini, padahal cuma ingin menonton saja sulit. Memang posisi saya tidak diindonesia tapi kenapa begitu sulit untuk mengakses D+? Jika memakai VPN tidak diperbolehkan, sebegitunya kah Disney+ Hotstar?",1,"Sangat mengecewakan untuk aplikasi ini, padahal cuma ingin menonton saja sulit. Memang posisi saya tidak diindonesia tapi kenapa begitu sulit untuk mengakses D+? Jika memakai VPN tidak diperbolehkan, sebegitunya kah Disney+ Hotstar?"
2023-02-27,"Have the breadth of content that tied with disney. 

The software itself needs a major overhaul 2 years ago. MS-DOS had better UI before Microsoft Windows was a thing. 

The kindest thing for front-end (and, honestly, back-end) that can be said is that it’s made on a budget, and/or undermanned, and/or interns, and/or by the lowest bidder.",1,"Memiliki luasnya konten yang terikat dengan Disney. 

Perangkat lunaknya sendiri memerlukan perombakan besar-besaran 2 tahun lalu. MS-DOS memiliki UI yang lebih baik sebelum Microsoft Windows ada. 

Hal yang paling baik untuk front-end (dan, sejujurnya, back-end) adalah bahwa hal itu dibuat berdasarkan anggaran, dan/atau kekurangan tenaga, dan/atau pekerja magang, dan/atau oleh penawar terendah."
2023-02-25,"sengaja berlangganan biar bisa nonton radha krishna, ternyata gda sia sia berlangganan",2,"sengaja berlangganan biar bisa nonton radha krishna, ternyata gda sia sia berlangganan"
2023-02-19,"Film nya bagus2, tapi aplikasinya jelek Banyak bug Mo masuk di iphone error mulu Mo masuk di googletv sama error mulu Cek google banyak banget kode errornya",2,"Film nya bagus2, tapi aplikasinya jelek Banyak bug Mo masuk di iphone error mulu Mo masuk di googletv sama error mulu Cek google banyak banget kode errornya"
2023-02-21,"Sudah bayar , sedang nonton , tau2 log out gak bisa log in… udh log in minta bayar  tsu2 log out gak bisa log in kode gak dapet!😤 tolong jelasin",1,"Sudah bayar , sedang nonton , tau2 log out gak bisa log in… udh log in minta bayar  tsu2 log out gak bisa log in kode gak dapet!😤 tolong jelasin"
2023-02-18,"Is there a solution why since yesterday I can't open the app and it always shows ""something went wrong, please try again sometime"" even though the subscription period is still active until next month, I have also submitted my complaint on the official Twitter and IG accounts but no response at all once, please don't be like this",2,"Adakah solusinya kenapa dari kemarin saya tidak bisa membuka aplikasinya dan selalu muncul tulisan ""ada yang tidak beres, silakan coba lagi kapan-kapan"" padahal masa berlangganan masih aktif sampai bulan depan, saya juga sudah menyampaikan keluhan saya di akun resmi Twitter dan IG tapi tidak ada respon sama sekali, tolong jangan seperti ini"
2023-02-18,"Always show mssg like this

Playback Error
Error playing this content due to
DRM issues. Please try again.
(Error: 0973)",1,"Selalu tampilkan pesan seperti ini

Kesalahan Pemutaran
Terjadi kesalahan saat memutar konten ini karena
masalah DRM. Silakan coba lagi.
(Kesalahan: 0973)"
2023-02-18,Gak bisa di akses tolong perbaiki,2,Gak bisa di akses tolong perbaiki
2023-02-18,Kenap dari kemarin eror teruss gk bisa dibuka?????,1,Kenap dari kemarin eror teruss gk bisa dibuka?????
2023-02-18,kok aplikasinya gabisa dibuka ya?,1,kok aplikasinya gabisa dibuka ya?
2023-02-18,"Tolong tambahkan fitur untuk OTP bisa dikirm via SMS atau Telpon, jngn hanya via whatsapp terima kasih",1,"Tolong tambahkan fitur untuk OTP bisa dikirm via SMS atau Telpon, jngn hanya via whatsapp terima kasih"
2023-02-18,"Hello, why my disney hotstar application can’t open? Since a few days ago.. it always said SOMETHING WENT WRONG, PLEASE TRY AGAIN IN SOMETIME.. please fix it.. thank you",1,"Halo kenapa aplikasi disney hotstar saya tidak bisa terbuka? Sejak beberapa hari yang lalu.. selalu tertulis ADA YANG SALAH, TOLONG COBA LAGI KADANG.. mohon diperbaiki.. terima kasih"
2023-02-18,I already paid for 12 months just been watching for several days and now couldn’t use this app anymore they said “something went wrong” ! Now i want my money back!! This app is broken!,1,"Saya sudah membayar selama 12 bulan, baru menonton selama beberapa hari dan sekarang tidak dapat menggunakan aplikasi ini lagi, mereka berkata “ada yang tidak beres”! Sekarang saya ingin uang saya kembali!! Aplikasi ini rusak!"
2023-02-18,kena apa tidak bisa buka app nya nih padahal sudah berangan paket 1 tahun,1,kena apa tidak bisa buka app nya nih padahal sudah berangan paket 1 tahun
2023-02-18,"Beberapa hari tidak bisa dibuka sama sekali
Sudah uninstall/install tetap saja",1,"Beberapa hari tidak bisa dibuka sama sekali
Sudah uninstall/install tetap saja"
2023-02-18,Oops! Something went wrong. Please try again in sometime.  I had that since few days! Tried delete and download! Same result!!!! What to do??? I already paid the membership!!!!,1,Ups! Ada yang tidak beres. Silakan coba lagi suatu saat nanti.  Saya memilikinya sejak beberapa hari! Mencoba menghapus dan mengunduh! Hasil yang sama!!!! Apa yang harus dilakukan??? Saya sudah membayar keanggotaan!!!!
2023-02-18,"Aplikasi tolol, tidak bisa d buka selalu crash",1,"Aplikasi tolol, tidak bisa d buka selalu crash"
2023-02-17,Saya sangat menikmati aplikasi ini dan kontennya. Tapi semenjak kemarin malam kenapa saya tidak bisa masuk aplikasi. Selalu muncul tulisan layar error dan tidak bisa masuk ke aplikasi,5,Saya sangat menikmati aplikasi ini dan kontennya. Tapi semenjak kemarin malam kenapa saya tidak bisa masuk aplikasi. Selalu muncul tulisan layar error dan tidak bisa masuk ke aplikasi
2023-02-18,Been using this app for 1 in my ipad pro month and already paid for 1 year now i couldn’t watch anymore they said “something went wrong”. Pls give my money backkkkkk ! Such a really bad app,1,"Telah menggunakan aplikasi ini selama 1 bulan di ipad pro saya dan sudah membayar selama 1 tahun sekarang saya tidak dapat menonton lagi mereka berkata ""ada yang tidak beres"". Tolong kembalikan uangkukkkkk! Aplikasi yang sangat buruk"
2023-02-18,"Can't access with notification ""Something went wrong"" after that stupid livestream event at 17th February 2023, already uninstall and install but nothing happens, it's been almost 24 hours but they still can't fix this issue, stupid",1,"Tidak dapat mengakses dengan notifikasi ""Ada yang tidak beres"" setelah acara livestream bodoh itu pada 17 Februari 2023, sudah uninstall dan instal tapi tidak terjadi apa-apa, sudah hampir 24 jam tapi masih belum bisa memperbaiki masalah ini, bodoh"
2023-02-18,Tidak bisa dibuka,2,Tidak bisa dibuka
2023-02-18,Dari kemarin error mulu gak bisa dibuka,1,Dari kemarin error mulu gak bisa dibuka
2023-02-17,"Pas awal” make ini bagus banget, tp makin sini ko jd aga turun si, masa film yg di download gabisa ditonton :” pdhl sinyal bagus, trs iseng coba pake wifi sama aja",4,"Pas awal” make ini bagus banget, tp makin sini ko jd aga turun si, masa film yg di download gabisa ditonton :” pdhl sinyal bagus, trs iseng coba pake wifi sama aja"
2023-02-17,Kenapa sekarang buat redmi note 9 ngga bisa buat ip 11 juga ngga bisa hadeh,1,Kenapa sekarang untuk redmi note 9 tidak bisa membuat ip 11 juga tidak bisa memilikinya
2023-02-17,The app is not working today since 3pm-ish Jakarta time. Help center advises to uninstall and reinstall. Have done it. No progress. Still not working. I am using iphone 7 telkomsel for connection. Please resolve this. It’s been 9 hrs.,3,Aplikasi tidak berfungsi hari ini sejak jam 3 sore waktu Jakarta. Pusat bantuan menyarankan untuk menghapus instalasi dan menginstal ulang. Telah melakukannya. Tidak ada kemajuan. Masih tidak berfungsi. Saya menggunakan iphone 7 telkomsel untuk koneksi. Tolong selesaikan ini. Sudah jam 9.
2023-02-17,"Aplikasinya ngestuck
Websitenya jg gamau itu kenapa ya",3,"Aplikasinya ngestuck
Websitenya jg gamau itu kenapa ya"
2023-02-17,Kenapa habis update tidak bisa masuk sama sekali… kecewa jadinya,1,Kenapa habis update tidak bisa masuk sama sekali… kecewa jadinya
2023-02-17,9 hours outtage so far without any communication in their socials informing subscribers whatsoever.  We have to find out via twitter hashtag and o boy the conments are fun.,1,"9 jam terhenti sejauh ini tanpa komunikasi apa pun di media sosial mereka yang memberi tahu pelanggan apa pun.  Kita harus mencari tahu melalui hashtag twitter dan ya, komentarnya menyenangkan."
2023-02-17,"Just installed for few hours then cant be used, I already paid for 1 month, why?any solution?",3,"Baru dipasang beberapa jam lalu tidak bisa digunakan, saya sudah bayar 1 bulan, kenapa? Ada solusinya?"
2023-02-17,Kok tidak bisa di bukak ada apa dengan aplikasi ini ?,1,Kok tidak bisa di bukak ada apa dengan aplikasi ini ?
2023-02-17,Kenapa selalu muncul beginian anjir,1,Kenapa selalu muncul beginian anjir
2023-02-17,Kenapa aplikasinya tertulis something wrong diulang berkali kali tetap sama tidak bisa terbuka padahal sy sdh bayar buat setahun,2,Kenapa aplikasinya tertulis something wrong diulang berkali kali tetap sama tidak bisa terbuka padahal sy sdh bayar buat setahun
2023-02-17,knp update an trbaru tidak bisa dbuka,1,knp update an trbaru tidak bisa dbuka
2023-02-17,Mengapa aplikasinya error padahal sudah berlangganan :(,1,Mengapa aplikasinya error padahal sudah berlangganan :(
2023-02-17,gabisa,2,gabisa
2023-02-17,Kenapa setelah saya bayar biaya berlangganan aplikasi nya langsung error dan selalu ada warning try again later. Ini kenapa jadi gini? Saya coba berulang kali ngga ada perubahan sampai di update aplikasi nya pun tetap muncul peringatan yang sama.,1,Kenapa setelah saya bayar biaya berlangganan aplikasi nya langsung error dan selalu ada warning try again later. Ini kenapa jadi gini? Saya coba berulang kali ngga ada perubahan sampai di update aplikasi nya pun tetap muncul peringatan yang sama.
2023-02-17,Duhhhh updated but cannot play the movie,1,Duhhhh sudah update tapi tidak bisa memutar filmnya
2023-02-16,Gs,5,Gs
2023-02-17,something went wrong please try again tolong solusinya,1,something went wrong please try again tolong solusinya
2023-02-09,"Kereenn, asli",5,"Kereenn, asli"
2023-02-11,"Super simple feature , they just so lazy",1,"Fitur super sederhana, mereka sangat malas"
2023-02-09,"Need to add auto download off option.. this ""must"" be an option to choose",1,"Perlu menambahkan opsi unduh otomatis.. ini ""harus"" menjadi opsi untuk dipilih"
2023-02-08,tidak dapat kode sms dari no hp yang saya login,5,tidak dapat kode sms dari no hp yang saya login
2023-01-16,jozz,5,jozz
2023-02-07,"gajelass ni gapernah lancarr pas muter video nya padahal jaringan internet aman aman aja nonton netflix lancarr aja gada pernah buffering jelek sekali,menyesal subscribe.",1,"gajelass ni gapernah lancarr pas muter video nya padahal jaringan internet aman aman aja nonton netflix lancarr aja gada pernah buffering jelek sekali,menyesal subscribe."
2023-02-05,"I was downloading a movie until it was 84% completed, then the next time I opened the app it went back to 40%. Then I closed the app and opened it again to try and see if it can recover the previous progress, it went back to 0%. Thanks Disney for draining my roaming internet quota!",1,"Saya mengunduh film hingga 84% selesai, lalu saat berikutnya saya membuka aplikasi, kecepatannya kembali menjadi 40%. Kemudian saya menutup aplikasi dan membukanya lagi untuk mencoba dan melihat apakah dapat memulihkan kemajuan sebelumnya, kembali ke 0%. Terima kasih Disney karena telah menguras kuota internet roaming saya!"
2023-02-04,"I used to have it as the easiest way to cast to my samsung smart tv but now, it said both my STB and samsung tv is not supported. Whatttt????",1,"Dulu saya memilikinya sebagai cara termudah untuk mentransmisi ke smart tv samsung saya, tetapi sekarang dikatakan STB dan samsung tv saya tidak didukung. Apa????"
2023-01-30,"Please add age settings so when we watch movie/show that have a mature content warning, we don’t have to confirm our age everytime. Please, it’s annoying especially when you are watching a show, going back and forth just doing this every episode. Let us relax and enjoy without doing this ever. Thank you",3,"Silakan tambahkan pengaturan usia sehingga ketika kita menonton film/acara yang memiliki peringatan konten dewasa, kita tidak perlu memastikan usia kita setiap saat. Tolong, itu menjengkelkan terutama ketika Anda menonton sebuah acara, bolak-balik melakukan ini setiap episode. Mari kita bersantai dan menikmati tanpa melakukan ini selamanya. Terima kasih"
2023-01-29,Ini ganggu banget loh gini terus. Payah!!!!!,1,Ini ganggu banget loh gini terus. Payah!!!!!
2023-01-28,"Overall very good, but i have concern for 3 point :

1. I playing in ipad and then i share to my tv cant to play, if i used netflix no problem.

2. If i watching movie or series , for player sound too low, overpower the background sound.

3. If i watching indinesia movie or series, why no subtittle bahasa? Its very useful.",2,"Secara keseluruhan sangat bagus, tetapi saya prihatin dengan 3 poin:

1. Saya bermain di iPad lalu saya bagikan ke TV saya tidak bisa memutarnya, jika saya menggunakan Netflix tidak ada masalah.

2. Jika saya menonton film atau serial, karena suara pemutar terlalu rendah, mengalahkan suara latar belakang.

3. Jika saya menonton film atau serial India, mengapa tidak ada subtitle bahasa Indonesia? Ini sangat berguna."
2023-01-25,"sy coba login disney di pc tapi gak bisa bisa dari kemarin, kirim kode otp nya gak bisa bisa, telpon juga gak bisa, tolong perbaiki segera",1,"sy coba login disney di pc tapi gak bisa bisa dari kemarin, kirim kode otp nya gak bisa bisa, telpon juga gak bisa, tolong perbaiki segera"
2023-01-23,"masa dapet otp dari nomor random di w, serem banget. terus udah login gamasuk lagi. what a shame disney!",1,"masa dapet otp dari nomor random di w, serem banget. terus udah login gamasuk lagi. what a shame disney!"
